-0.004996,-1.84
-0.004992,-2.28
-0.004988,-2.44
-0.004984,-2.48
-0.00498,-1.64
-0.004976,-2.2
-0.004972,-2.44
-0.004968,-1.68
-0.004964,-2.4
-0.00496,-1.32
-0.004956,-2.48
-0.004952,-2.16
-0.004948,-2
-0.004944,-2.52
-0.00494,-2.52
-0.004936,-2.28
-0.004932,-2.4
-0.004928,-2.44
-0.004924,-2.28
-0.00492,-2.4
-0.004916,-2.48
-0.004912,-2.48
-0.004908,-1.56
-0.004904,-0.84
-0.0049,-2.32
-0.004896,-2.24
-0.004892,-2.32
-0.004888,-1.76
-0.004884,-1.88
-0.00488,-2.08
-0.004876,-1.28
-0.004872,-0.88
-0.004868,-2.12
-0.004864,0.4
-0.00486,-1.72
-0.004856,-2.48
-0.004852,-1.96
-0.004848,-2.32
-0.004844,-2.12
-0.00484,-2.28
-0.004836,-1.76
-0.004832,-2.52
-0.004828,-1.96
-0.004824,-1.28
-0.00482,-2.12
-0.004816,-2
-0.004812,-1.96
-0.004808,-1.2
-0.004804,-0.88
-0.0048,-2.16
-0.004796,-2.4
-0.004792,-2.16
-0.004788,-2.08
-0.004784,-2.52
-0.00478,-1.76
-0.004776,-1.64
-0.004772,-2.52
-0.004768,-1.84
-0.004764,-2.48
-0.00476,-2.44
-0.004756,-1.2
-0.004752,-2.28
-0.004748,-2.28
-0.004744,-2.2
-0.00474,-2.2
-0.004736,-1.16
-0.004732,-2.56
-0.004728,-2.4
-0.004724,-2.48
-0.00472,-2.48
-0.004716,-2.36
-0.004712,-0.64
-0.004708,-2.32
-0.004704,-1.52
-0.0047,-2.44
-0.004696,-1.4
-0.004692,-1.64
-0.004688,-2.32
-0.004684,-2.16
-0.00468,-2.36
-0.004676,-1.96
-0.004672,-2.36
-0.004668,-1.52
-0.004664,-1.72
-0.00466,-1.32
-0.004656,-0.84
-0.004652,-1.8
-0.004648,-2.48
-0.004644,-1.44
-0.00464,-2.16
-0.004636,-1.84
-0.004632,-2.48
-0.004628,-2.52
-0.004624,-1.2
-0.00462,-2.44
-0.004616,-2.24
-0.004612,-1.68
-0.004608,-0.92
-0.004604,-0.28
-0.0046,-1.72
-0.004596,-2.52
-0.004592,-2.28
-0.004588,-2.2
-0.004584,-2.4
-0.00458,-2.36
-0.004576,-1.44
-0.004572,-1.04
-0.004568,-2.36
-0.004564,-2.6
-0.00456,-2.44
-0.004556,-2.48
-0.004552,-2.32
-0.004548,-2.28
-0.004544,-0.92
-0.00454,-2.16
-0.004536,-2.4
-0.004532,-2.36
-0.004528,-0.76
-0.004524,-2.28
-0.00452,-2.48
-0.004516,-2.44
-0.004512,-2.04
-0.004508,-2.32
-0.004504,-2.52
-0.0045,-2.48
-0.004496,-1.48
-0.004492,-2.4
-0.004488,-2.4
-0.004484,-1.56
-0.00448,-2.36
-0.004476,-2.48
-0.004472,-2.36
-0.004468,-1.88
-0.004464,2.48
-0.00446,-2.16
-0.004456,-2.2
-0.004452,-2.48
-0.004448,-1.76
-0.004444,-2.48
-0.00444,-2.44
-0.004436,-2.32
-0.004432,-2
-0.004428,-1.92
-0.004424,-2.28
-0.00442,-0.92
-0.004416,-2.24
-0.004412,-1.88
-0.004408,-1.76
-0.004404,-1.6
-0.0044,-1.56
-0.004396,-1.96
-0.004392,-1.72
-0.004388,-2.48
-0.004384,-2
-0.00438,-2.16
-0.004376,-1.8
-0.004372,-0.96
-0.004368,-1.96
-0.004364,-1.84
-0.00436,-1.96
-0.004356,-2.44
-0.004352,-2.44
-0.004348,-2.44
-0.004344,-2.16
-0.00434,-1.96
-0.004336,-2.36
-0.004332,-2.48
-0.004328,-2.52
-0.004324,-2.4
-0.00432,-2.44
-0.004316,-2.52
-0.004312,-2.36
-0.004308,-0.72
-0.004304,-1.68
-0.0043,-2.48
-0.004296,-0.2
-0.004292,-2.36
-0.004288,-2.4
-0.004284,-2.24
-0.00428,-2.44
-0.004276,-2
-0.004272,-1.6
-0.004268,-1.2
-0.004264,-1.52
-0.00426,-0.6
-0.004256,-2.48
-0.004252,-1.56
-0.004248,-2.44
-0.004244,-2.36
-0.00424,-1.48
-0.004236,-2.12
-0.004232,-1.4
-0.004228,-2.16
-0.004224,-2.44
-0.00422,-2.36
-0.004216,-2
-0.004212,-1.92
-0.004208,-2.16
-0.004204,-2.12
-0.0042,-0.92
-0.004196,-1.88
-0.004192,-2.36
-0.004188,-1.96
-0.004184,-1.8
-0.00418,-1.96
-0.004176,-2.48
-0.004172,-1.48
-0.004168,-2.16
-0.004164,-2.44
-0.00416,-1.72
-0.004156,-2.36
-0.004152,-2.32
-0.004148,-2.48
-0.004144,-2.4
-0.00414,-2.48
-0.004136,-2.24
-0.004132,-2.24
-0.004128,-2.48
-0.004124,-2.4
-0.00412,-2.2
-0.004116,-0.36
-0.004112,-2.4
-0.004108,-2.36
-0.004104,-2.32
-0.0041,-0.92
-0.004096,-2.44
-0.004092,-1.52
-0.004088,-1.08
-0.004084,-1
-0.00408,-2.16
-0.004076,-2.44
-0.004072,-1.24
-0.004068,-1.76
-0.004064,-2.48
-0.00406,-2.32
-0.004056,-2.28
-0.004052,-2.32
-0.004048,-1.68
-0.004044,-2.48
-0.00404,-2.4
-0.004036,-1.92
-0.004032,-2.48
-0.004028,-2.4
-0.004024,-2.24
-0.00402,-2.16
-0.004016,-1.92
-0.004012,-2.32
-0.004008,-2.2
-0.004004,-2.52
-0.004,-1
-0.003996,-2.36
-0.003992,-0.4
-0.003988,-2.28
-0.003984,-2.12
-0.00398,-2.24
-0.003976,-2
-0.003972,-1.84
-0.003968,-2.16
-0.003964,-2.2
-0.00396,-1.52
-0.003956,-2.52
-0.003952,-2.16
-0.003948,-2.4
-0.003944,-2.48
-0.00394,-1.64
-0.003936,-2.2
-0.003932,-2
-0.003928,-2.48
-0.003924,-2.32
-0.00392,-1.24
-0.003916,-1.96
-0.003912,-1.88
-0.003908,-2.36
-0.003904,-1.76
-0.0039,-2
-0.003896,-1.36
-0.003892,-2.04
-0.003888,-2.48
-0.003884,-1.72
-0.00388,-1.72
-0.003876,-1.84
-0.003872,-1.36
-0.003868,-2.52
-0.003864,-2.24
-0.00386,-1.28
-0.003856,-1.48
-0.003852,-2.36
-0.003848,-1.36
-0.003844,-1.96
-0.00384,-1.64
-0.003836,-1.2
-0.003832,-1.68
-0.003828,-1.52
-0.003824,-1.84
-0.00382,-1.12
-0.003816,-2.44
-0.003812,-1.44
-0.003808,-1.4
-0.003804,-2.44
-0.0038,-1.92
-0.003796,-2.32
-0.003792,-2.12
-0.003788,-2.52
-0.003784,-2.4
-0.00378,-2.28
-0.003776,-2.52
-0.003772,-2.16
-0.003768,-2.4
-0.003764,-2.48
-0.00376,-2
-0.003756,0.48
-0.003752,-0.8
-0.003748,-2.16
-0.003744,-1.44
-0.00374,-1.4
-0.003736,-2.52
-0.003732,-1.68
-0.003728,-2.12
-0.003724,-0.64
-0.00372,-2.32
-0.003716,-1.8
-0.003712,-2.48
-0.003708,-2.28
-0.003704,-2.52
-0.0037,-2.28
-0.003696,-0.64
-0.003692,-2.12
-0.003688,-2.08
-0.003684,-2.32
-0.00368,-2.28
-0.003676,-1.96
-0.003672,-1.48
-0.003668,-2.4
-0.003664,-1.8
-0.00366,-2.52
-0.003656,-2.08
-0.003652,-2.12
-0.003648,-2.36
-0.003644,-2.32
-0.00364,-2.48
-0.003636,-0.56
-0.003632,-2.04
-0.003628,-2.32
-0.003624,-2.2
-0.00362,-2.28
-0.003616,-2.32
-0.003612,-1.84
-0.003608,-2.48
-0.003604,-0.72
-0.0036,-1
-0.003596,-2.36
-0.003592,-2
-0.003588,-2.52
-0.003584,-2.52
-0.00358,-0.52
-0.003576,-1.72
-0.003572,-2.12
-0.003568,-1.72
-0.003564,-1.64
-0.00356,-2.56
-0.003556,-2.48
-0.003552,-1.8
-0.003548,-2.2
-0.003544,-2.48
-0.00354,-2.52
-0.003536,-2.52
-0.003532,-2.24
-0.003528,-1.8
-0.003524,-2.36
-0.00352,-2.12
-0.003516,-2.32
-0.003512,-1.44
-0.003508,-2.04
-0.003504,-0.68
-0.0035,-1.52
-0.003496,-2.28
-0.003492,-2.28
-0.003488,-0.76
-0.003484,-1.76
-0.00348,-2.28
-0.003476,-1.2
-0.003472,-2.36
-0.003468,-0.72
-0.003464,-1.2
-0.00346,-2.44
-0.003456,-1.8
-0.003452,-2.44
-0.003448,-0.88
-0.003444,-1.08
-0.00344,-2.16
-0.003436,-1.68
-0.003432,-1.68
-0.003428,-2.4
-0.003424,-2.36
-0.00342,-2.28
-0.003416,-2.24
-0.003412,-2.2
-0.003408,-1.64
-0.003404,-2.36
-0.0034,-1.56
-0.003396,-1.88
-0.003392,-2.48
-0.003388,-2.2
-0.003384,-1.68
-0.00338,-2.04
-0.003376,-2.48
-0.003372,-0.08
-0.003368,-2.36
-0.003364,-2.12
-0.00336,-2.2
-0.003356,-2.24
-0.003352,-2.04
-0.003348,-1.84
-0.003344,-2.12
-0.00334,-2.16
-0.003336,-2.16
-0.003332,-0.96
-0.003328,-1
-0.003324,-2.4
-0.00332,-2.2
-0.003316,-1.72
-0.003312,-1.44
-0.003308,-2.08
-0.003304,-1.72
-0.0033,-2.4
-0.003296,-2.2
-0.003292,-0.28
-0.003288,-2.12
-0.003284,-2.4
-0.00328,-2.28
-0.003276,-1.4
-0.003272,-2.36
-0.003268,-2.36
-0.003264,-1.88
-0.00326,-2.32
-0.003256,-1.64
-0.003252,-2.16
-0.003248,-2.28
-0.003244,-1.48
-0.00324,-1.36
-0.003236,-1.04
-0.003232,-1.72
-0.003228,-2.28
-0.003224,-2.36
-0.00322,-2.08
-0.003216,-2.52
-0.003212,-2.36
-0.003208,-1.84
-0.003204,-2
-0.0032,-1.44
-0.003196,-2.16
-0.003192,-1.88
-0.003188,-2.4
-0.003184,-1.12
-0.00318,-2.4
-0.003176,-2.12
-0.003172,-1.68
-0.003168,-1.76
-0.003164,-2.32
-0.00316,-1.04
-0.003156,-2.52
-0.003152,-1.84
-0.003148,-2.04
-0.003144,-1.44
-0.00314,-2.48
-0.003136,-1.04
-0.003132,-2.4
-0.003128,-2.28
-0.003124,-2.36
-0.00312,-1.12
-0.003116,-2.2
-0.003112,-2.24
-0.003108,-2.32
-0.003104,-2.4
-0.0031,-2.12
-0.003096,-2.28
-0.003092,-2.28
-0.003088,-2.2
-0.003084,-2.48
-0.00308,-2.36
-0.003076,-2.36
-0.003072,-2.32
-0.003068,-1.04
-0.003064,-2.24
-0.00306,-2.36
-0.003056,-0.16
-0.003052,-2.52
-0.003048,-2
-0.003044,-1.92
-0.00304,-2.04
-0.003036,-2.28
-0.003032,-2.32
-0.003028,-2.16
-0.003024,-2.44
-0.00302,-2.48
-0.003016,-1.72
-0.003012,-2.08
-0.003008,-2.52
-0.003004,-2.48
-0.003,-2.16
-0.002996,-1.72
-0.002992,-2.2
-0.002988,-2.44
-0.002984,-1.88
-0.00298,-1.64
-0.002976,-1.44
-0.002972,-1.64
-0.002968,-2.2
-0.002964,-1.08
-0.00296,-2.16
-0.002956,-2.36
-0.002952,-2.48
-0.002948,-2.12
-0.002944,-2.4
-0.00294,-2.08
-0.002936,-1.6
-0.002932,0.92
-0.002928,-0.8
-0.002924,-2.32
-0.00292,-2
-0.002916,-2.48
-0.002912,-2.16
-0.002908,-2.12
-0.002904,-2.48
-0.0029,-2.16
-0.002896,-2.48
-0.002892,-2.44
-0.002888,-1.8
-0.002884,-2.4
-0.00288,-2.32
-0.002876,-1.32
-0.002872,-1.68
-0.002868,-2.48
-0.002864,-2.48
-0.00286,-1.36
-0.002856,-2.52
-0.002852,-2.52
-0.002848,-0.92
-0.002844,-2.08
-0.00284,-2.04
-0.002836,-2.4
-0.002832,-2.48
-0.002828,0.2
-0.002824,-2.16
-0.00282,-2.44
-0.002816,-2.08
-0.002812,-2.44
-0.002808,-1.36
-0.002804,-2.36
-0.0028,-2.52
-0.002796,-1.2
-0.002792,-1.84
-0.002788,-2.16
-0.002784,-2.28
-0.00278,-2.36
-0.002776,-1.28
-0.002772,-2
-0.002768,-1.52
-0.002764,-1.96
-0.00276,-2.28
-0.002756,-2.4
-0.002752,-2.16
-0.002748,-2.44
-0.002744,-1.68
-0.00274,-1.96
-0.002736,-1.72
-0.002732,-2.32
-0.002728,-2.48
