-0.0004972,-1.2
-0.0004968,-0.76
-0.0004964,-0.8
-0.000496,-0.04
-0.0004956,1.44
-0.0004952,-1.36
-0.0004948,-1.2
-0.0004944,0.6
-0.000494,2.44
-0.0004936,2.44
-0.0004932,-2.44
-0.0004928,-0.2
-0.0004924,0.08
-0.000492,0.12
-0.0004916,1.88
-0.0004912,-1.76
-0.0004908,-1.76
-0.0004904,-1.64
-0.00049,2.08
-0.0004896,1.44
-0.0004892,1.4
-0.0004888,-1.72
-0.0004884,2.2
-0.000488,-1.44
-0.0004876,-2.16
-0.0004872,-0.64
-0.0004868,0.96
-0.0004864,0.96
-0.000486,-2.4
-0.0004856,1.96
-0.0004852,2.08
-0.0004848,2.04
-0.0004844,-0.28
-0.000484,-1.4
-0.0004836,-1.32
-0.0004832,0.56
-0.0004828,2.12
-0.0004824,0.68
-0.000482,0.68
-0.0004816,-2.24
-0.0004812,2.48
-0.0004808,1.04
-0.0004804,-1.04
-0.00048,-1.28
-0.0004796,-0.56
-0.0004792,-0.52
-0.0004788,-1.16
-0.0004784,-1.44
-0.000478,-0.68
-0.0004776,-0.68
-0.0004772,-1.64
-0.0004768,1.36
-0.0004764,1.32
-0.000476,0.44
-0.0004756,-0.92
-0.0004752,2.04
-0.0004748,2
-0.0004744,2
-0.000474,-0.32
-0.0004736,-0.4
-0.0004732,-2.16
-0.0004728,0.72
-0.0004724,1.64
-0.000472,1.68
-0.0004716,1.96
-0.0004712,0.64
-0.0004708,-0.2
-0.0004704,-0.36
-0.00047,-2.48
-0.0004696,2.36
-0.0004692,2.36
-0.0004688,0.16
-0.0004684,-0.8
-0.000468,0.48
-0.0004676,0.44
-0.0004672,2
-0.0004668,-0.16
-0.0004664,-0.24
-0.000466,1
-0.0004656,2.08
-0.0004652,-1.88
-0.0004648,-1.96
-0.0004644,-1.36
-0.000464,-0.04
-0.0004636,0.68
-0.0004632,1.52
-0.0004628,-0.32
-0.0004624,-1.64
-0.000462,-1.64
-0.0004616,1.92
-0.0004612,-2.32
-0.0004608,-0.64
-0.0004604,-0.72
-0.00046,1.84
-0.0004596,1.16
-0.0004592,1.2
-0.0004588,0.8
-0.0004584,-0.04
-0.000458,-1.96
-0.0004576,-2
-0.0004572,-1.2
-0.0004568,-0.16
-0.0004564,-0.12
-0.000456,0.04
-0.0004556,0.48
-0.0004552,-0.16
-0.0004548,-0.12
-0.0004544,-0.4
-0.000454,0
-0.0004536,-1.52
-0.0004532,-1.72
-0.0004528,-1.32
-0.0004524,-1.48
-0.000452,-1.56
-0.0004516,1
-0.0004512,0.24
-0.0004508,-2.04
-0.0004504,-1.96
-0.00045,-0.76
-0.0004496,1.92
-0.0004492,1.88
-0.0004488,-1.88
-0.0004484,1.84
-0.000448,1.08
-0.0004476,1.08
-0.0004472,-1.64
-0.0004468,1.92
-0.0004464,-0.08
-0.000446,-2.12
-0.0004456,1
-0.0004452,0.84
-0.0004448,0.88
-0.0004444,0.96
-0.000444,2.44
-0.0004436,-2.32
-0.0004432,-2.2
-0.0004428,0.68
-0.0004424,0
-0.000442,-0.04
-0.0004416,-0.96
-0.0004412,-1.76
-0.0004408,2.28
-0.0004404,2.28
-0.00044,2.28
-0.0004396,1.8
-0.0004392,1.84
-0.0004388,1.24
-0.0004384,-0.64
-0.000438,0.6
-0.0004376,0.6
-0.0004372,1.04
-0.0004368,-2.2
-0.0004364,0.08
-0.000436,0.36
-0.0004356,0.24
-0.0004352,2.4
-0.0004348,2.36
-0.0004344,-1.92
-0.000434,0.68
-0.0004336,-1.8
-0.0004332,-1.76
-0.0004328,-1.44
-0.0004324,-2.36
-0.000432,-2.4
-0.0004316,1.4
-0.0004312,-1.24
-0.0004308,1.4
-0.0004304,1.4
-0.00043,0.56
-0.0004296,-2.32
-0.0004292,0.04
-0.0004288,2.04
-0.0004284,-0.64
-0.000428,-0.44
-0.0004276,-0.44
-0.0004272,2.12
-0.0004268,-0.24
-0.0004264,2.44
-0.000426,2.36
-0.0004256,-1.52
-0.0004252,1.44
-0.0004248,1.4
-0.0004244,1.68
-0.000424,1.4
-0.0004236,-0.56
-0.0004232,-0.6
-0.0004228,2.28
-0.0004224,0.2
-0.000422,0.2
-0.0004216,0.28
-0.0004212,-1
-0.0004208,1.28
-0.0004204,1.28
-0.00042,-1.92
-0.0004196,-1.68
-0.0004192,2.04
-0.0004188,2.44
-0.0004184,-2.16
-0.000418,1.28
-0.0004176,1.28
-0.0004172,-0.32
-0.0004168,-1.76
-0.0004164,-2.32
-0.000416,-2.28
-0.0004156,2.32
-0.0004152,-1.36
-0.0004148,-1.4
-0.0004144,-0.6
-0.000414,-1.8
-0.0004136,0.4
