-0.004996,-0.64
-0.004992,-2.16
-0.004988,-2.28
-0.004984,-2.12
-0.00498,-2.28
-0.004976,-2.28
-0.004972,-2.52
-0.004968,-1.4
-0.004964,-2.08
-0.00496,-2.32
-0.004956,-2.48
-0.004952,-2.52
-0.004948,-2.36
-0.004944,-1.44
-0.00494,-1.84
-0.004936,-1.64
-0.004932,-2.36
-0.004928,-2.28
-0.004924,-2
-0.00492,-2.4
-0.004916,-2.12
-0.004912,-2.08
-0.004908,-1.8
-0.004904,-2.52
-0.0049,-2.2
-0.004896,-2.12
-0.004892,-2.4
-0.004888,-2.44
-0.004884,-2
-0.00488,-1.72
-0.004876,-2.12
-0.004872,-2.32
-0.004868,-2.28
-0.004864,-2.24
-0.00486,-2.48
-0.004856,-2.28
-0.004852,-2.32
-0.004848,-2.44
-0.004844,-1.76
-0.00484,-2.24
-0.004836,-2.44
-0.004832,-1.64
-0.004828,-2.24
-0.004824,-2.48
-0.00482,-1.44
-0.004816,-2.28
-0.004812,-1.56
-0.004808,-2.48
-0.004804,-1.12
-0.0048,-2.04
-0.004796,-2.04
-0.004792,-1.48
-0.004788,-2.44
-0.004784,-2.08
-0.00478,-2.52
-0.004776,-2.52
-0.004772,-2
-0.004768,-1
-0.004764,-2
-0.00476,-2.4
-0.004756,-1.08
-0.004752,-2.48
-0.004748,-0.44
-0.004744,-2.28
-0.00474,-2.4
-0.004736,-2.28
-0.004732,-2.32
-0.004728,-0.48
-0.004724,-1.68
-0.00472,-1.48
-0.004716,-2.32
-0.004712,-1.76
-0.004708,-2.32
-0.004704,-2.2
-0.0047,-1.2
-0.004696,-2.4
-0.004692,-2.04
-0.004688,-2
-0.004684,-1.84
-0.00468,-1.2
-0.004676,-1.08
-0.004672,-1.68
-0.004668,-2.36
-0.004664,-2.4
-0.00466,-2.4
-0.004656,-1.8
-0.004652,-2.4
-0.004648,-1.8
-0.004644,-2.44
-0.00464,-1.6
-0.004636,-2.4
-0.004632,-2.32
-0.004628,-2.4
-0.004624,-2.16
-0.00462,-2.16
-0.004616,-1.24
-0.004612,-2.44
-0.004608,-1.72
-0.004604,-2.2
-0.0046,-1.2
-0.004596,-2.52
-0.004592,-2.36
-0.004588,-1.6
-0.004584,-2.04
-0.00458,-2.04
-0.004576,-1.48
-0.004572,-2.28
-0.004568,-2.16
-0.004564,-0.64
-0.00456,-2.4
-0.004556,-2.04
-0.004552,-2.16
-0.004548,-2.28
-0.004544,-2.48
-0.00454,-0.36
-0.004536,-2.2
-0.004532,-2.48
-0.004528,-2.4
-0.004524,-2.36
-0.00452,-0.08
-0.004516,-2.56
-0.004512,-1.6
-0.004508,-1.6
-0.004504,-2.36
-0.0045,-2.4
-0.004496,-2.52
-0.004492,-2.16
-0.004488,-2.44
-0.004484,-1.96
-0.00448,-2.04
-0.004476,-2.08
-0.004472,-2.52
-0.004468,-2.52
-0.004464,-2.36
-0.00446,-2.44
-0.004456,-2.16
-0.004452,-2.16
-0.004448,-2.04
-0.004444,-1.8
-0.00444,-2.48
-0.004436,-2.2
-0.004432,-1.84
-0.004428,-2.2
-0.004424,-0.64
-0.00442,-2.32
-0.004416,-1
-0.004412,-2.52
-0.004408,-2.48
-0.004404,-1.2
-0.0044,-2.32
-0.004396,-1.84
-0.004392,-2.16
-0.004388,-2.36
-0.004384,-2.28
-0.00438,-2.24
-0.004376,-1.92
-0.004372,-2.28
-0.004368,-2.16
-0.004364,-2.28
-0.00436,-2.28
-0.004356,-2.04
